epoch,train_loss,train_ctc_loss,val_cer,val_wer,grad_conv_norm,grad_attn_norm,learning_rate
252,0.0165566995764379,0.0165566995764379,0.815288068287792,0.9926640909595456,0.0,0.0557444127365276,0.0001
253,0.0171430118366632,0.0171430118366632,0.8113104959271643,0.9827164346153576,0.0,0.0543182570913767,0.0001
254,0.0138126366336966,0.0138126366336966,0.8196357649661741,1.0207919008158242,0.0,0.0548441497424565,0.0001
255,0.0158503136659917,0.0158503136659917,0.806146071085432,0.99164604666997,0.0,0.0579677214623371,0.0001
256,0.0152564479444878,0.0152564479444878,0.795450517944267,0.9729272654511886,0.0,0.0528414884713359,0.0001
257,0.0141687447079868,0.0141687447079868,0.8011348073176007,0.9813376333262694,0.0,0.0543402597321056,0.0001
258,0.0160500233040015,0.0160500233040015,0.809128753093088,1.0038517159802125,0.0,0.053138317641537,0.0001
259,0.0165439929785338,0.0165439929785338,0.8141532516936721,1.012502995741632,0.0,0.0567974472495556,0.0001
260,0.0165787182756691,0.0165787182756691,0.8297079072655853,1.023578302856919,0.0,0.055072339040535,0.0001
261,0.0144030038768269,0.0144030038768269,0.8077008213696085,0.992947267379086,0.0,0.0533510892773837,0.0001
262,0.0160041703258036,0.0160041703258036,0.8151582320329804,1.0049550667097595,0.0,0.0536342331115719,0.0001
263,0.0131278640338199,0.0131278640338199,0.7998784975961366,0.9700395248690702,0.0,0.0504248640847886,0.0001
264,0.0142047508858017,0.0142047508858017,0.7834459013593972,0.9488689689497104,0.0,0.0542411664658619,0.0001
265,0.0142712009741468,0.0142712009741468,0.8194870052682695,0.9965513337672428,0.0,0.0511559193481042,0.0001
266,0.0186290974406985,0.0186290974406985,0.7851993122534124,0.9366185897435896,0.0,0.0563361813373978,0.0001
267,0.0142972233972075,0.0142972233972075,0.813721933068816,0.9965443486399505,0.0,0.0543924296101564,0.0001
268,0.0143920380376075,0.0143920380376075,0.8093856551360659,0.9983196024061404,0.0,0.0540964495337369,0.0001
269,0.0138330637029691,0.0138330637029691,0.7982005287466383,0.9903388715014594,0.0,0.0531205017467318,0.0001
270,0.0126221636315158,0.0126221636315158,0.8132308760472795,0.9986991698288624,0.0,0.0504839109926993,0.0001
271,0.0143104956369289,0.0143104956369289,0.7940777072082682,0.9779934711752892,0.0,0.0535700583117406,0.0001
272,0.0167149730306904,0.0167149730306904,0.8018585880791643,0.9758027425790584,0.0,0.0508922368666968,0.0001
273,0.0135009586097101,0.0135009586097101,0.8094485932882852,0.990557706182706,0.0,0.0518441697275043,0.0001
274,0.0157903747845071,0.0157903747845071,0.8184540047799936,1.0021849832578578,0.0,0.052264604826263,0.0001
275,0.0165925669957415,0.0165925669957415,0.820436140291811,0.9891769021576712,0.0,0.0559374165257132,0.0001
276,0.0122587387522749,0.0122587387522749,0.7999471226291629,0.9650847291995616,0.0,0.0483232826828108,0.0001
277,0.0126686213185629,0.0126686213185629,0.7943463533779376,0.9540124996614228,0.0,0.0503777738943951,0.0001
278,0.0138258383532019,0.0138258383532019,0.8468846218905475,1.024294404604719,0.0,0.05073614604323,0.0001
279,0.0136796424160533,0.0136796424160533,0.8281727320001216,1.008764889927477,0.0,0.0455369220689477,0.0001
280,0.0150736594947979,0.0150736594947979,0.7928148444786156,0.9688610155588898,0.0,0.0498052310378479,0.0001
281,0.0122989661823728,0.0122989661823728,0.8259279990346646,1.006508075258075,0.0,0.0497895137774334,0.0001
282,0.0135233716286422,0.0135233716286422,0.8267605511839526,0.9886608059006384,0.0,0.0494804429919798,0.0001
283,0.0136306378258116,0.0136306378258116,0.8106296371174118,0.9981953685602012,0.0,0.0505217436122479,0.0001
284,0.0136902962022386,0.0136902962022386,0.8092076995355157,0.9938310266084462,0.0,0.0476624019544321,0.0001
285,0.0129440918270633,0.0129440918270633,0.8129148214155492,0.9797019334997804,0.0,0.0478506996900128,0.0001
286,0.012975792646946,0.012975792646946,0.8354769137570895,1.022505950169734,0.0,0.0479888133211569,0.0001
287,0.0125024728454747,0.0125024728454747,0.8048995923255693,0.9715186362016508,0.0,0.046422924346604,0.0001
288,0.013333924873713,0.013333924873713,0.8132461531468659,1.0023431778216474,0.0,0.0489362273711799,0.0001
289,0.0124412780792526,0.0124412780792526,0.8129352950291996,1.0003439144587472,0.0,0.0460807080578156,0.0001
290,0.0142665309667043,0.0142665309667043,0.8094857935679975,0.993860605615298,0.0,0.0466385877248198,0.0001
291,0.0123609625083694,0.0123609625083694,0.8075024514047758,0.9723346795416172,0.0,0.0480918979966075,0.0001
292,0.0128176267147775,0.0128176267147775,0.8140028648560562,0.990274276851844,0.0,0.0488948006997002,0.0001
293,0.0122683266976898,0.0122683266976898,0.7999218789610373,0.9803306414274392,0.0,0.0471648366760551,0.0001
294,0.0126637760783048,0.0126637760783048,0.8176723238800611,1.0002351338648263,0.0,0.0455142662618735,0.0001
295,0.0116943301318142,0.0116943301318142,0.7879168572099647,0.953758977445488,0.0,0.045915880277608,0.0001
296,0.0116517431762282,0.0116517431762282,0.7918938221479312,0.9450815437680546,0.0,0.0452963888281243,0.0001
297,0.013678060809139,0.013678060809139,0.8289455704613978,1.009395008081519,0.0,0.0492351753779052,0.0001
298,0.0135912062542555,0.0135912062542555,0.824870420916135,1.012755599510292,0.0,0.0480712383886539,0.0001
299,0.010171199040087937,0.010171199040087937,0.8228206561804254,1.006311093723681,0.0,0.04233304322284353,0.0001
